"ID"	"Description"	"pvalue"	"p.adjust"	"NES"	"enrichmentScore"	"setSize"	"core_enrichment"
"GO:0050854"	"regulation of antigen receptor-mediated signaling pathway"	7.57156965830305e-10	8.00748624154321e-08	2.46883932468968	0.640521760926273	61	"Stap1, Prkcb, Ubash3a, Cd160, Fcrl5, Thy1, Nfam1, Ptprc, Btnl2, Cd22, Card11, Gcsam, Sh2d1a, Laptm5, Prkch, Rab29, Lyn, Ptpn22, Ptpn6, Lilrb4b, Lilrb4a, Prkd2, Cblb, Dgkz, Sla2, Elf1, Tespa1, Ccr7"
"GO:0030217"	"T cell differentiation"	7.98948924512164e-10	8.36822176414519e-08	1.97222994746596	0.406730004118436	283	"Lag3, Cd8a, Socs1, Cd3d, Ifng, Ikzf1, Fas, Il2rg, Tbx21, Irf1, Cd3g, Txk, Cd3e, Tnfsf8, Fgl2, Tox, Gimap1, Irf4, Eomes, Runx3, Bcl6, H2-DMa, Lfng, Spi1, Ptprc, Themis, Fcer1g, Card11, Bcl3, Spn, Nfkbid, Vsir, Sash3, Tnfsf18, Carmil2, Il7r, Prex1, Ptpn22, Syk, Nckap1l, Il27, Batf, Dock2, Nfkbiz, Il7, Runx2, Nlrp3, Bcl2a1d, H2-Aa, Il18, Shb, Il4ra, Itk, Vav1, Lilrb4b, Rhoh, Lilrb4a, Runx1, Zfp36l1, Il1b, Tcf7, Tgfb1, Sos2, Slamf6, Fadd, Cd83, Rag2, Tespa1, Relb, Ccr7, Scart2, Gpr18, Satb1, Srf, Il21, Wnt1, Fut7, Psmb11, Cd28, Hs1bp3, Ripk3, Il6ra, Btnl1"
"GO:0042742"	"defense response to bacterium"	8.89964424906832e-10	9.23274521953345e-08	1.97602171131823	0.401109287316532	314	"Gbp8, Gbp11, Ifng, Slamf9, Pglyrp1, Nos2, Tlr9, Chga, Igtp, Defb38, Tnfsf8, Oas3, Defa1, Myo1f, Casp1, Tnf, Irgm2, Gbp9, Tnfrsf14, Hck, Defa-rs4, Stab1, Cd160, Slc11a1, Fgr, Nlrp1a, Iigp1, Gbp4, Il10, Oas2, Il17a, Npy, Nlrp10, Fcer1g, Mpeg1, Gbp3, Bcl3, Nod2, Pycard, Nod1, Spn, Fcgr1, Lyg2, Plac8, Cyba, Serpinb9, Il27ra, Slamf8, Il17f, Hamp2, Il7r, Pfpl, Ltf, Cst11, Oas1g, Gbp2, Syk, Gsdmd, Irf8, Camp, Irgm1, Znfx1, Nlrp3, Unc13b, Defb4, Rnf31, Wfdc17, Defb3, Gbp7, Reg3b, Defa41, Isg15, Pglyrp4, Rbck1, H2-M3, Naip1, Rarres2, Defb10, Defb13, Stab2, Rnase6, Oas1a, Rag2, Rpl39, Tnfrsf1a, Klrk1, Gsdmc4, Bpifa2, Bpi, Inhca, Ncf1, Rps19, Lyz2, Epx, Grn, Trem1, Tlr5, Gsdmc2, Card9, Defb7, Defb8, Hamp, Naip2, Oas1c, Defb34, Defb1, Prkcd, Cd4, Reg3g, Scnn1b, Defa26, Gsdmc3, Dmbt1, Defa29"
"GO:0030099"	"myeloid cell differentiation"	1.01092602554415e-09	1.03886954681626e-07	1.86528527749918	0.369505988820664	407	"Ubd, Batf2, Ccl3, Clec5a, Ifng, Csf3r, Ikzf1, Clec2d, Fas, Pilrb1, Hcls1, Stap1, Tyrobp, Ccl5, Batf3, Gfi1b, Thpo, Gp9, Zfp385a, Tnf, Irf4, Pparg, Itgam, Bcl6, Calca, Spi1, Csf1, Pirb, Klf2, Il17a, Rab7b, Fcer1g, Clec2i, Ifi207, Tnfrsf11a, Camk4, Clec1b, Lyn, Il3ra, C1qc, Nckap1l, G6pd2, Batf, Irf8, Apcs, Twist2, Gata1, Dcstamp, Snx10, Fes, Zfp36, Stat1, Ptpn6, Hhex, Dmtn, Tob2, Kcnq1, Etv2, Dyrk3, Ank1, Slc11a2, Mitf, Hsf1, Adar, Csf1r, Dlk1, Pml, Lilrb4b, Inpp5d, Isg15, Nfe2l1, Ifi204, Lilrb4a, Thra, Runx1, Il17c, L3mbtl1, Zfp36l1, Klf13, Ppargc1b, Prtn3, Tgfb1, Hspa1a, Ptk2b, Fadd, Clec2g, Tnfrsf11b, Nfatc1, Relb, Plscr1, Ccr7, Sbno2, Fam20c, Actn1, Slc9b2, Srf, Fli1, Setd1a, Rps19, Il25"
"GO:0045621"	"positive regulation of lymphocyte differentiation"	1.17101078306381e-09	1.192132753263e-07	2.30612266651228	0.528876449186464	113	"Socs1, Ifng, Ikzf1, Il2rg, Irf1, Tox, Runx3, Bcl6, H2-DMa, Ptprc, Il10, Il15ra, Nfkbid, Vsir, Axl, Sash3, Carmil2, Il7r, Syk, Nckap1l, Flt3l, Nfkbiz, Il7, Nlrp3, H2-Aa, Il18, Shb, Il4ra, Lilrb4b, Inpp5d, Rhoh, Lilrb4a, Runx1, Tgfb1, Cd83, Tespa1, Ccr7, Il21, Il12a, Zap70, Cd46, Sox4, Il4, Pck1, Prdm1, Lef1, Skint1, Il23a, Lgals9, Tnfsf4, Pnp, Gimap5"
"GO:0042254"	"ribosome biogenesis"	1.19377199239394e-09	1.20405169566178e-07	-2.00401904412565	-0.404690213082333	282	"Rpl7, Riok3, Nat10, Gar1, Cul4b, Nop2, C1qbp, Nop9, Rpp30, Rpl10l, Sart1, Heatr3, Rps6, Utp18, Riok1, Nip7, Exosc7, Rrp1b, Riox1, Eif6, Malsu1, Imp3, Wdr43, Rpl6, Wdr36, Pak1ip1, Exosc9, Wdr75, Ipo9, Pa2g4, Dimt1, Rrp12, Ncl, Imp4, Ddx56, Zfp622, Wbp11, Nol11, Shq1, Cdkn2a, Ftsj3, Srfbp1, Ddx28, Gnl2, D1Pas1, Utp6, Pinx1, Nsun5, Ddx18, Gpatch4, Gtpbp4, Utp11, Dhx29, C1d, Rpp40, Pten, Urb2, Trmt112, Sbds, Suv39h1, Rpp38, Nob1, Nol10, Zcchc4, Esf1, Drosha, Fbl, Ddx3x, Rpp25, Mettl16, Wdr18, Eri1, Rcl1, Rrp1, Nop58, Utp14a, Urb1, Rpf2, Helq, Rrn3, Npm3, Cul4a, Lyar, Xpo1, Tfb1m, Ddx21, Nup88, Mak16, Ddx49, Nifk, Utp20, Utp15, Rpf1, Abce1, Ddx52, Pwp1, Eri2, Tsr3, Prkdc, Exosc2, Pop4, Bms1, Pdcd11, Rpusd2, Fastkd2, Utp25, Wdr74, Rrp15, Mphosph6, Wdr3, Nmd3, Efl1, Mettl18, Dis3, Wdr12, Gtpbp10, Riok2, Wdr46, Rsl1d1, Lsg1, Exosc8, Brix1, Wdr55, Nsun3, Tfb2m"
"GO:0050853"	"B cell receptor signaling pathway"	1.396732912851e-09	1.38314651088054e-07	2.46084176485528	0.678992630832374	47	"Stap1, Prkcb, Fcrl5, Nfam1, Ptprc, Nfatc2, Ms4a1, Cd22, Gcsam, Prkch, Lyn, Btk, Rftn1, Syk, Nckap1l, Lat2, Cd79b, Ptpn6, Vav3, Itk"
"GO:0046635"	"positive regulation of alpha-beta T cell activation"	1.38452194102835e-09	1.38314651088054e-07	2.43917513631297	0.603557177576328	75	"Socs1, Cd244a, Ifng, Ikzf1, Il2rg, Irf1, Cd3e, Xcl1, Cd80, Runx3, Cd160, Il12rb1, Ptprc, Nfkbid, Sash3, Ptpn22, Syk, Nckap1l, H2-Ab1, Nfkbiz, Nlrp3, Il18, Shb, Il4ra, Lilrb4b, Lilrb4a, Runx1, Il12rb2, Cd83, Ccr7, Tyk2, Cd28, Il12a, Hsph1, Zap70"
"GO:0002456"	"T cell mediated immunity"	1.8706289521658e-09	1.83574425008487e-07	2.22271774340951	0.500279610401242	133	"Cd8a, Gzmb, Prf1, Klrd1, Tbx21, H2-M5, Was, Myo1g, Xcl1, H2-T24, Slc11a1, Arid5a, H2-T23, Ptprc, Serpinb9b, Nod2, Spn, Tnfrsf1b, Gm11127, Vsir, Serpinb9, Sash3, Il7r, Rftn1, Tap2, Nckap1l, Icam1, Gzmm, Nlrp3, H2-M2, Il18, Crlf2, Treml4, Il18rap, Zp3, Kdm5d, Lilrb4b, Lilrb4a, Ctsc, Il1b, H2-M3"
"GO:0045089"	"positive regulation of innate immune response"	2.02702450297902e-09	1.97146231347772e-07	2.23849617166556	0.503659077605808	136	"Lag3, Klrc1, Klrd1, Trim30d, Tyrobp, Tlr9, Txk, Igtp, Xcl1, Tasl, Cd160, Tlr8, Spi1, Klrb1c, Ifi208, Ffar2, Ifi214, Ifi203, Nod2, Pycard, Sh2d1a, Ifi207, Klre1, Zbp1, Irf7, Klri1, Ifi209, Syk, Trim12c, Trim56, Irgm1, Znfx1, Mndal, Ifi35, Klri2, Il18rap, Clnk, Vav1, Ifi204, Ifi211, Parp9, H2-M3, Ikbke, H60c, Plcg2, Slamf6, Fadd, Irf3, Plscr1, Klrk1, Rps19, Il21"
"GO:0050900"	"leukocyte migration"	3.84204963027894e-09	3.70366784271049e-07	1.85364303334752	0.370663277354544	369	"Ch25h, Ccl3, Ifng, Csf3r, Rac2, Aif1, Ccl7, Tbx21, Slamf9, Ccl8, Stap1, Ccl4, Chga, Cxcl9, Ccl5, Itgal, Cx3cl1, Ccl12, Myo1g, Xcl1, Tnf, Itgb2, Tnfrsf14, Itgam, Thy1, Calca, Ccl2, Spi1, Csf1, Podxl, Il17a, Fcer1g, Ffar2, Tnfsf14, Cxcr2, Selplg, Gcsam, Nod2, Ccr3, Pycard, Spn, Slc8b1, Itga7, Il27ra, Slamf8, Tnfsf18, Lyn, Prex1, Ptpn22, Edn3, Syk, Grem1, Ccl1, Nckap1l, Ripor2, Il17b, Gpsm3, Icam1, Cxcl3, Cd99, Mmp28, Cxcl16, C3ar1, Trpv4, Cd200r1, Vav3, Aoc3, Zp3, Csf1r, Vav1, Podxl2, Ptpro, Rhoh, Coro1a, Cxcl10, Il1b, Rarres2, Fut9, P2ry12, Prtn3, Tgfb1, Ccl11, Ptk2b, Chst4, Fadd, Tnfrsf18, Spp1, Ccr7, Abr, Gpr18, Ccn3, Stk39, Thbs4, Rin3, Rps19, Myo9b, Itgb2l, Retnlg, Gpr35, Itga9, Fut7, Nbl1, Il16, Epx, Ripk3, Trem1, Trim55, Asb2, Il12a, Kitl"
"GO:0043299"	"leukocyte degranulation"	3.92649912274172e-09	3.751873240704e-07	2.30034006876574	0.54240522701449	97	"Klrc1, Nkg7, Rac2, Chga, Myo1f, Itgb2, Cd160, Itgam, Fgr, Spi1, Fcer1g, Lyn, Syk, Foxf1, Nckap1l, Nr4a3, Lat, Gata1, Lat2, Nppc, Fes, Pi4k2a, Il4ra, Nppa, Clnk, Unc13d, Coro1a, Stxbp2, Milr1, Vamp8, Cplx2, Abr, Sphk2, Mrgpra5, Mrgpra9, Itgb2l, Mrgpra7"
"GO:0016072"	"rRNA metabolic process"	4.46234631393787e-09	4.22681203458481e-07	-1.99320746194155	-0.412069536650846	236	"Rpl7, Riok3, Nat10, Gar1, Ern2, Nop2, Nop9, Rpp30, Sart1, Polr1a, Rps6, Utp18, Riok1, Dicer1, Exosc7, Rrp1b, Eif6, Imp3, Wdr43, Wdr36, Exosc9, Wdr75, Macroh2a1, Pa2g4, Dimt1, Rrp12, Ncl, Mtor, Imp4, Ddx56, Wbp11, Nol11, Shq1, Cdkn2a, Ftsj3, Srfbp1, Utp6, Nsun5, Ddx18, Gtpbp4, Utp11, C1d, Rpp40, Slfn14, Trmt112, Cavin1, Sbds, Suv39h1, Rpp38, Nob1, Nol10, Zcchc4, Esf1, Drosha, Fbl, Rpp25, Mettl16, Wdr18, Eri1, Rcl1, Rrp1, Utp14a, Polr1e, Urb1, Rpf2, Helq, Npm3, Lyar, Xrn1, Ang4, Tfb1m, Ddx21, Mak16, Ddx49, Nifk, Utp20, Utp15, Rpf1, Ddx52, Pwp1, Eri2, Tsr3, Macroh2a2, Prkdc, Exosc2, Pop4, Bms1, Pdcd11, Rpusd2, Utp25, Wdr74, Rrp15, Mphosph6, Wdr3, Mettl18, Dis3, Wdr12, Riok2, Wdr46, Rsl1d1, Ang2, Exosc8, Brix1, Wdr55, Nsun3, Tfb2m"
"GO:0050864"	"regulation of B cell activation"	4.5309428191122e-09	4.25478966625769e-07	2.26166181334634	0.511446552963143	130	"Ikzf3, Ifng, Fas, Il2rg, Themis2, Tbx21, Tyrobp, Tlr9, Bcl6, Nfam1, Ptprc, Il10, Nfatc2, Tnfrsf13b, Cd22, Samsn1, Card11, Nod2, Laptm5, Il27ra, Slamf8, Sash3, Lyn, Btk, Syk, Nckap1l, Il7, Parp3, Ptpn6, Pkn1, Vav3, Ephb2, Trp53bp1, Inpp5d, Cd40, Lilrb4a, Ticam1, Zfp36l1"
"GO:0000819"	"sister chromatid segregation"	5.52145303471096e-09	5.14061435103474e-07	-2.04372579448842	-0.436146460316721	187	"Cenpe, Bub1b, Psmg2, Ppp2r1a, Ncaph2, Top2b, Smc2, Anapc7, Tacc3, Kif22, Ncapg2, Anapc4, Sgo2b, Sgo1, Macroh2a1, Chmp7, Tnks, Cenpk, Zfp207, Fbxw7, Pds5a, Naa50, Mis12, Nek6, Dync1li1, Anapc5, Pinx1, Nsl1, Aurkb, Usp44, Cdc27, Spdl1, Sgo2a, Seh1l, Kpnb1, Cdt1, Incenp, Cdca5, Fen1, Wapl, Esco1, Racgap1, Anapc1, Bub3, Map10, Bub1, Akap8l, Ncaph, Apc, Smc1a, Rad21l, Pcid2, Cdc6, Dscc1, Cdca8, Cul3, Ndc80, Haspin, Trip13, Mre11a, Spag5, Ncapg, Birc5, Zw10, Ccnb1, Nsmce2, Cdc16, Zwilch, Cdc26, Mad2l1, Ncapd3, Kif23, Gen1, Kif14, Cdc20, Knstrn, Riok2, Nek2, Xrcc3, Nuf2, Cenpc1, Kif18b, Kif18a, Esco2"
"GO:0032732"	"positive regulation of interleukin-1 production"	6.44648722078186e-09	5.9509818047438e-07	2.39033056883097	0.604578699216855	68	"Ccl3, Ifng, Tyrobp, Ccr5, Casp1, Tnf, Nlrp1a, Calca, Tlr8, Panx2, Il17a, Nlrp10, Lpl, Nod2, Pycard, Nod1, Ifi207, Tmem106a, Gsdmd, Nlrp3, Mndal, Ifi204, Casp4, Ifi211"
"GO:0030595"	"leukocyte chemotaxis"	6.79618306293825e-09	6.22107748778036e-07	1.97227324349335	0.419818917477586	222	"Ch25h, Ccl3, Ifng, Csf3r, Rac2, Aif1, Ccl7, Slamf9, Ccl8, Stap1, Ccl4, Chga, Cxcl9, Ccl5, Cx3cl1, Ccl12, Xcl1, Itgb2, Itgam, Calca, Ccl2, Spi1, Csf1, Fcer1g, Ffar2, Tnfsf14, Cxcr2, Nod2, Ccr3, Slc8b1, Slamf8, Tnfsf18, Lyn, Prex1, Edn3, Syk, Grem1, Ccl1, Nckap1l, Ripor2, Il17b, Gpsm3, Cxcl3, Mmp28, Cxcl16, C3ar1, Trpv4, Vav3, Csf1r, Vav1, Ptpro, Coro1a, Cxcl10, Il1b, Rarres2, Ccl11, Ptk2b, Spp1, Ccr7, Gpr18, Ccn3, Stk39, Thbs4, Rin3, Rps19, Myo9b, Itgb2l, Retnlg, Gpr35, Itga9, Nbl1, Il16"
"GO:0006909"	"phagocytosis"	7.27129655333249e-09	6.60051944628757e-07	1.92958279573953	0.402702785101584	245	"Nr1h3, Ifng, Il2rb, Rac2, Il2rg, Aif1, Stap1, Tyrobp, Tulp1, Pld4, Tgm2, Itgal, Myo1g, Tnf, Itgb2, Pparg, Hck, Itgam, Slc11a1, Fgr, Siglece, Ccl2, Ptprc, Rab7b, Fcer1g, Gm5150, Il15ra, Nod2, Pycard, Fcgr1, BC053393, Cyba, Axl, Syk, Nckap1l, Timd4, Arhgap25, Irf8, Dock2, Treml4, Cln3, Rhobtb2, Elmo1, Vav1, Unc13d, Atg7, Rhoh, Coro1a, Il1b, P2ry6, Xkr4, Prtn3, Tgfb1, Plcg2, Ncf4, C2, C3, Rhobtb1, Ccr7, Abr"
"GO:0002577"	"regulation of antigen processing and presentation"	8.46794705530548e-09	7.62325184078038e-07	2.42581593786745	0.827235401980091	20	"Was, Fgl2, Slc11a1, Tapbpl, Cd68, Nod2, Pycard, Nod1, Tap2, H2-Ab1"
"GO:0001773"	"myeloid dendritic cell activation"	9.82969639448129e-09	8.76901989602662e-07	2.45305464061665	0.704958554129338	39	"Ubd, Batf2, Cd244a, Pilrb1, Batf3, Irf4, Cd37, Spi1, Pirb, Il10, Pycard, Camk4, Batf, Cd99, Flt3l, Dock2, Dcstamp"
"GO:0032496"	"response to lipopolysaccharide"	9.90167490325231e-09	8.76901989602662e-07	1.92234590034335	0.396255538493791	284	"Nr1h3, Ifng, Acod1, Fcgr4, Cd180, Ptgs2, Trim30d, Nos2, Stap1, Ido1, Igtp, Cxcl9, Ccl5, Cx3cl1, Ccl12, Defa1, Cd274, Casp1, Tnf, Cd86, Cd80, Defa-rs4, Slc11a1, Pdcd1lg2, Arid5a, Ccl2, Spi1, Cd68, Il10, Nod2, Pycard, Scimp, Tnfrsf1b, Tnfrsf11a, Axl, Lyn, Ptpn22, Ltf, Gbp2, Cxcl3, Irf8, Trim12c, Cmpk2, Gata1, Irgm1, Cps1, Cxcl16, Nlrp3, Zfp36, Stat1, Il18, Ly86, Hsf1, Defa41, Prkce, Plscr3, Lilrb4a, Ticam1, Cxcl10, Il1b, Cr2, Dab2ip, Tgfb1, Il12rb2, Plcg2, Eif2ak2, Irf3, Cited1, Map2k7, Irak2, Plscr1, Ccr7, Abr, Sbno2, Il1f10, Cd96, Klrk1"
"GO:0002286"	"T cell activation involved in immune response"	1.34901546674707e-08	1.18506657090934e-06	2.25884601933984	0.519052477911675	111	"Ifng, Tbx21, Irf1, Itgal, Fgl2, Irf4, Eomes, Ifna16, Ifnk, Slc11a1, Bcl6, Fcer1g, Bcl3, Spn, Apbb1ip, Nfkbid, Tnfsf18, H2-DMb2, Nckap1l, Il27, Batf, Icam1, Nfkbiz, Nlrp3, Il18, Shb, Il4ra, Gm13271, Lcp1, H2-M3, Tgfb1, Slamf6, Ifnz, Relb, Ifna2, Ifna6, Ccr7, Ifna7, Il21, Il6ra, Ifna4, Cd46, Psen2, Lgals3, Il4, Pck1, Cracr2a, Lef1, Ifna14, Eif2ak4, H2-DMb1, Il23a"
"GO:0032729"	"positive regulation of interferon-gamma production"	1.4468964475616e-08	1.26088344026308e-06	2.30189790776553	0.566492168463415	80	"Cd244a, Tlr9, Txk, Cd3e, Tnf, Cd160, Slc11a1, Il12rb1, Arid5a, Tlr8, Cd2, Bcl3, Pycard, Klre1, Il27ra, Sash3, Carmil2, Ptpn22, Il27, Irf8, Il18, Tlr3, Zp3, Isg15, Runx1, Il1b, H2-M3, Il12rb2, Slamf6, Fadd"
"GO:0042129"	"regulation of T cell proliferation"	1.47344426818202e-08	1.27382765184974e-06	2.06641790060575	0.449606032196393	179	"Cd244a, Ifng, Rac2, Aif1, Irf1, Ido1, Cd3e, Ccl5, Itgal, Xcl1, Cd274, Cd86, Cd80, Tnfrsf14, Il12rb1, Pdcd1lg2, Ptprc, Btnl2, Clec2i, Card11, Ccdc88b, Pycard, Spn, Tnfrsf1b, Vsir, Znhit1, Laptm5, Il27ra, Sash3, Tnfsf18, Carmil2, Ptpn22, H2-DMb2, Syk, Nckap1l, Ripor2, Il27, H2-Ab1, Tarm1, H2-Aa, Igf2, Il18, Ptpn6, Scgb1a1, Zp3, Lilrb4b, Lilrb4a, Coro1a, Il1b, Btn1a1, Cblb, Tgfb1, Il12rb2, Twsg1, Sos2, Fadd"
"GO:0006281"	"DNA repair"	2.07424684445988e-08	1.77911581706311e-06	-1.73856589110128	-0.335260273683526	490	"Xrcc2, Otub2, Npm1, Msh6, Huwe1, Rad9b, Mcm5, Atrx, Mcm6, Inip, Nsmce1, Ubr5, Rnf8, Actl6a, Parpbp, Shld2, Trip12, Rfc1, Tonsl, Rhno1, Eya4, Hmgn1, Aptx, Rfwd3, Usp51, Swsap1, Usp3, Ddb1, Pds5b, Smchd1, Ercc8, Taok1, Ssrp1, Smc5, Rfc2, Sem1, Pold4, Cul4b, Slf2, Dhx9, Mlh1, Cdk2, Gins4, Zswim7, Setd2, Polk, Eya2, Hmces, Rbbp8, Bccip, Smc2, Chaf1a, Kif22, Nhej1, Ing3, Dek, Hdac9, Ruvbl2, Bod1l, Rrm2b, Smarcad1, Ube2n, Nsmce4a, Rfc3, Uhrf1, Pot1b, Mcrs1, Setx, Emsy, H2ax, Fbxw7, Pds5a, Dna2, Neil2, Kin, Chchd4, Lig1, Prpf19, Pot1a, Usp45, Mcm8, Wrn, Mcm2, Actr8, Topbp1, Sycp1, Mbd4, Rnf138, Pcna, Exo1, Cyren, Wrnip1, Brca2, Dclre1b, Cdca5, Fen1, Parg, Hmgb1, Brme1, Rad51, Chd1l, Sprtn, Endov, Rad50, Fus, Gtf2h2, Hus1, Cdk7, Ddx1, Kmt5b, Ogg1, Xrcc6, Morf4l2, Fancd2, Yeats4, Suv39h1, Cgas, Rrm1, Vcpip1, Usp47, Mcm9, Usp7, Pold2, Mcm4, Smc1a, Rad21l, Parp2, Rfc4, Mbtd1, Tdp2, Rad51d, Rmi1, Uchl5, Blm, Rif1, Psme4, Gm5136, Gtf2h4, Zcwpw1, Rev3l, Ino80c, Fignl1, Helq, Alkbh3, Clspn, Prkcg, Cul4a, Timeless, Chek1, Exd2, Trip13, Mre11a, Palb2, Psmd14, Ppp4r2, Msh3, Mcm3, Pwwp3a, Nsmce2, Hus1b, Msh2, Ercc5, Pms2, Smg1, Ufl1, Terf2ip, Sirt1, Cetn1, Etaa1, Cdc7, Usp1, Fancc, Ruvbl1, Rad17, Fancf, Zfp365, Mrnip, Arid2, Prkdc, Ier3, Dclre1a, Ddb2, Zmpste24, Dtl, Traip, Rad1, Gen1, Atr, Dmap1, Ticrr, Pold1, Apbb1, Ercc6, Dot1l, Wdhd1, Xrcc4, Pms1, Cdc45, Xrcc3, Chek2, Prmt6, Rev1, Primpol, Chaf1b, Fanci, Neil3, Fancm, Mms22l, Esco2, Epc2, Uvssa, Polq, Rad18, Rad51b"
"GO:0045582"	"positive regulation of T cell differentiation"	2.09264072047694e-08	1.78086995063713e-06	2.23231373693046	0.526365060404742	97	"Socs1, Ifng, Ikzf1, Il2rg, Irf1, Runx3, Bcl6, H2-DMa, Ptprc, Nfkbid, Vsir, Sash3, Carmil2, Il7r, Syk, Nckap1l, Nfkbiz, Il7, Nlrp3, H2-Aa, Il18, Shb, Il4ra, Lilrb4b, Rhoh, Lilrb4a, Runx1, Tgfb1, Cd83, Tespa1, Ccr7, Il12a, Zap70, Cd46, Sox4, Il4, Pck1, Lef1, Skint1, Il23a, Lgals9, Tnfsf4, Pnp, Gimap5"
"GO:0002221"	"pattern recognition receptor signaling pathway"	2.15049653948727e-08	1.815919287181e-06	2.04739231776222	0.447415677533056	172	"Nr1h3, Acod1, Cd180, Slc15a3, Irf1, Tlr9, Igtp, Oas3, Casp1, Cd86, Dhx58, Irf4, Tasl, Pik3ap1, Tlr8, Rab7b, Ffar2, Tlr12, Nod2, Nod1, Scimp, Lrrc19, Cyba, Irf7, Lyn, Rftn1, Ptpn22, Ltf, Oas1g, Rnf135, Irgm1, Gpr108, Unc93b1, Tlr3, Tlr11, Ifi35, Treml4, Prkce, Cd40, Ticam1, Dab2ip, Hspa1a, Plcg2, Oas1a, Irf3, Irak2, Lacc1"
"GO:0002275"	"myeloid cell activation involved in immune response"	2.27605013015429e-08	1.89653518156257e-06	2.19567411470617	0.502785534508413	116	"Dnase1l3, Ifng, Rac2, Tyrobp, Chga, Myo1f, Itgb2, Itgam, Fgr, Spi1, Fcer1g, Pycard, Lyn, Syk, Foxf1, Nr4a3, Lat, Gata1, Lat2, Dock2, Nppc, Fes, Ptpn6, Pi4k2a, Il4ra, Ifi35, Nppa, Clnk, Unc13d, Prkce, Lilrb4a, Ticam1, Stxbp2, Milr1, Plcg2, Vamp8, Cplx2, Abr, Sbno2, Sphk2, Mrgpra5, Mrgpra9, Itgb2l, Mrgpra7, Grn, Ms4a2"
"GO:0002224"	"toll-like receptor signaling pathway"	2.29819741087175e-08	1.89653518156257e-06	2.15288257307824	0.491597878718597	120	"Nr1h3, Acod1, Cd180, Irf1, Tlr9, Cd86, Irf4, Tasl, Pik3ap1, Tlr8, Rab7b, Tlr12, Nod2, Scimp, Lrrc19, Cyba, Irf7, Lyn, Rftn1, Ptpn22, Ltf, Oas1g, Gpr108, Unc93b1, Tlr3, Tlr11, Ifi35, Treml4, Prkce, Cd40, Ticam1, Dab2ip, Plcg2, Oas1a, Irf3, Irak2"
"GO:0006364"	"rRNA processing"	2.28085270978541e-08	1.89653518156257e-06	-2.01750462151004	-0.425289578666071	205	"Rpl7, Riok3, Nat10, Gar1, Nop2, Nop9, Rpp30, Sart1, Rps6, Utp18, Riok1, Exosc7, Rrp1b, Eif6, Imp3, Wdr43, Wdr36, Exosc9, Wdr75, Pa2g4, Dimt1, Rrp12, Ncl, Imp4, Ddx56, Wbp11, Nol11, Shq1, Cdkn2a, Ftsj3, Srfbp1, Utp6, Nsun5, Ddx18, Gtpbp4, Utp11, C1d, Rpp40, Trmt112, Sbds, Suv39h1, Rpp38, Nob1, Nol10, Zcchc4, Esf1, Fbl, Rpp25, Mettl16, Wdr18, Eri1, Rcl1, Rrp1, Utp14a, Urb1, Rpf2, Helq, Npm3, Lyar, Tfb1m, Ddx21, Mak16, Ddx49, Nifk, Utp20, Utp15, Rpf1, Ddx52, Pwp1, Eri2, Tsr3, Prkdc, Exosc2, Pop4, Bms1, Pdcd11, Rpusd2, Utp25, Wdr74, Rrp15, Mphosph6, Wdr3, Mettl18, Dis3, Wdr12, Riok2, Wdr46, Rsl1d1, Exosc8, Brix1, Wdr55, Nsun3, Tfb2m"
"GO:0002228"	"natural killer cell mediated immunity"	2.47211482470912e-08	2.02471780342529e-06	2.32156112261211	0.572398633123421	79	"Lag3, Klrc1, Gzmb, Nkg7, Clec2d, Klrd1, Cd160, Klrb1c, Rnf19b, Klrb1b, Serpinb9b, Sh2d1a, Klre1, Serpinb9, Tap2, Klri1, Tap1, Igf2, Il18, Ptpn6, Klri2, Il18rap, Clnk, Vav1, Unc13d, Coro1a, H2-M3, H60c, Slamf6, Cd96, Klrk1, Il21"
"GO:0070665"	"positive regulation of leukocyte proliferation"	2.86723979221447e-08	2.33080918332777e-06	2.07976914763699	0.458384831630528	157	"Cd244a, Ifng, Aif1, Tlr9, Cd3e, Ccl5, Itgal, Xcl1, Cd274, Cd86, Cd80, Il12rb1, Bcl6, Pdcd1lg2, Csf1, Ptprc, Btnl2, Nfatc2, Card11, Ccdc88b, Pycard, Spn, Il27ra, Sash3, Carmil2, Lyn, Ptpn22, H2-DMb2, Syk, Nckap1l, Csf2ra, Flt3l, Il7, Igf2, Il18, Vav3, Ephb2, Zp3, Csf1r, Cd40, Ticam1, Coro1a, Il1b"
"GO:0042267"	"natural killer cell mediated cytotoxicity"	3.15059743733237e-08	2.54218206554529e-06	2.32933205433952	0.574013389214933	76	"Lag3, Klrc1, Gzmb, Nkg7, Clec2d, Klrd1, Cd160, Klrb1c, Rnf19b, Klrb1b, Serpinb9b, Sh2d1a, Klre1, Serpinb9, Tap2, Klri1, Tap1, Igf2, Il18, Ptpn6, Klri2, Il18rap, Vav1, Unc13d, Coro1a, H2-M3, H60c, Slamf6"
